Year,State,Atkin05,Gini,RMeanDev,Theil
1953,New Hampshire,0.15,0.41,0.56,0.32
1953,New Jersey,0.14,0.39,0.54,0.30
1953,New Mexico,0.16,0.42,0.58,0.33
1953,New York,0.17,0.43,0.59,0.42
1953,North Carolina,0.16,0.42,0.59,0.36
1953,North Dakota,0.17,0.44,0.63,0.35
1953,Ohio,0.14,0.39,0.53,0.31
1953,Oklahoma,0.17,0.43,0.60,0.39
1953,Oregon,0.16,0.42,0.58,0.35
1953,Pennsylvania,0.15,0.39,0.54,0.33
1953,Rhode Island,0.15,0.40,0.55,0.35
1953,South Carolina,0.14,0.40,0.56,0.31
1953,South Dakota,0.16,0.43,0.60,0.34
1953,Tennessee,0.16,0.43,0.60,0.35
1953,Texas,0.18,0.44,0.61,0.41
1953,Utah,0.15,0.40,0.56,0.31
1953,Vermont,0.16,0.42,0.57,0.36
1953,Virginia,0.16,0.42,0.60,0.35
1953,Washington,0.15,0.40,0.54,0.31
1953,West Virginia,0.14,0.39,0.55,0.28
1953,Wisconsin,0.15,0.41,0.57,0.33
1953,Wyoming,0.15,0.40,0.56,0.29
1954,United States,0.16,0.43,0.60,0.37
1954,Alabama,0.15,0.41,0.57,0.34
1954,Arizona,0.17,0.43,0.59,0.36
1954,Arkansas,0.18,0.45,0.63,0.44
1954,California,0.16,0.41,0.56,0.36
1954,Colorado,0.16,0.42,0.58,0.37
1954,Connecticut,0.16,0.42,0.57,0.38
1954,Delaware,0.28,0.53,0.74,0.90
1954,District of Columbia,0.17,0.43,0.59,0.40
1954,Florida,0.19,0.45,0.63,0.45
1954,Georgia,0.17,0.44,0.61,0.39
1954,Idaho,0.13,0.38,0.52,0.27
1954,Illinois,0.16,0.42,0.58,0.37
1954,Indiana,0.14,0.39,0.54,0.30
1954,Iowa,0.16,0.42,0.59,0.34
1954,Kansas,0.16,0.42,0.58,0.35
1954,Kentucky,0.17,0.44,0.61,0.37
1954,Louisiana,0.17,0.43,0.59,0.38
1954,Maine,0.16,0.43,0.60,0.35
1954,Maryland,0.15,0.41,0.57,0.34
1954,Massachusetts,0.16,0.41,0.57,0.36
1954,Michigan,0.15,0.40,0.55,0.34
1954,Minnesota,0.16,0.42,0.58,0.36
1954,Mississippi,0.16,0.43,0.61,0.36
1954,Missouri,0.18,0.44,0.61,0.40
1954,Montana,0.14,0.40,0.56,0.30
1954,Nebraska,0.17,0.44,0.63,0.38
1954,Nevada,0.17,0.43,0.58,0.40
1954,New Hampshire,0.15,0.41,0.56,0.33
1954,New Jersey,0.15,0.41,0.56,0.34
1954,New Mexico,0.18,0.44,0.63,0.37
1954,New York,0.18,0.44,0.60,0.44
1954,North Carolina,0.16,0.43,0.59,0.37
1954,North Dakota,0.18,0.45,0.64,0.37
1954,Ohio,0.15,0.40,0.54,0.32
1954,Oklahoma,0.18,0.44,0.61,0.42
1954,Oregon,0.15,0.40,0.54,0.33
1954,Pennsylvania,0.15,0.41,0.56,0.35
1954,Rhode Island,0.17,0.43,0.60,0.40
1954,South Carolina,0.15,0.41,0.57,0.32
1954,South Dakota,0.16,0.42,0.59,0.34
1954,Tennessee,0.16,0.42,0.59,0.36
1954,Texas,0.18,0.44,0.61,0.42
1954,Utah,0.15,0.40,0.55,0.31
1954,Vermont,0.16,0.41,0.58,0.35
1954,Virginia,0.16,0.43,0.59,0.36
1954,Washington,0.15,0.40,0.55,0.32
1954,West Virginia,0.15,0.41,0.57,0.32
1954,Wisconsin,0.16,0.41,0.58,0.33
1954,Wyoming,0.16,0.42,0.58,0.35
1955,United States,0.17,0.44,0.60,0.38
1955,Alabama,0.16,0.43,0.60,0.38
1955,Arizona,0.15,0.42,0.58,0.34
1955,Arkansas,0.16,0.44,0.61,0.37
1955,California,0.16,0.43,0.58,0.36
1955,Colorado,0.17,0.48,0.66,0.39
1955,Connecticut,0.16,0.42,0.57,0.38
1955,Delaware,0.26,0.51,0.70,0.91
1955,District of Columbia,0.17,0.43,0.60,0.40
1955,Florida,0.19,0.47,0.65,0.47
1955,Georgia,0.16,0.44,0.62,0.36
1955,Idaho,0.15,0.44,0.63,0.32
1955,Illinois,0.16,0.43,0.59,0.36
1955,Indiana,0.15,0.41,0.56,0.31
1955,Iowa,0.16,0.46,0.63,0.34
1955,Kansas,0.16,0.46,0.64,0.35
1955,Kentucky,0.17,0.45,0.62,0.37
1955,Louisiana,0.16,0.44,0.61,0.37
1955,Maine,0.17,0.44,0.61,0.37
1955,Maryland,0.15,0.42,0.58,0.33
1955,Massachusetts,0.17,0.43,0.59,0.39
1955,Michigan,0.15,0.40,0.55,0.33
1955,Minnesota,0.16,0.44,0.61,0.37
1955,Mississippi,0.16,0.44,0.62,0.36
1955,Missouri,0.17,0.45,0.62,0.39
1955,Montana,0.15,0.44,0.61,0.31
1955,Nebraska,0.17,0.49,0.67,0.38
1955,Nevada,0.18,0.46,0.63,0.43
1955,New Hampshire,0.16,0.42,0.59,0.35
1955,New Jersey,0.15,0.41,0.55,0.32
1955,New Mexico,0.17,0.45,0.62,0.36
1955,New York,0.18,0.45,0.61,0.47
1955,North Carolina,0.16,0.43,0.60,0.37
1955,North Dakota,0.17,0.49,0.70,0.38
1955,Ohio,0.15,0.40,0.55,0.32
1955,Oklahoma,0.17,0.46,0.63,0.39
1955,Oregon,0.15,0.42,0.58,0.33
1955,Pennsylvania,0.15,0.41,0.56,0.36
1955,Rhode Island,0.18,0.45,0.61,0.44
1955,South Carolina,0.14,0.41,0.58,0.32
1955,South Dakota,0.16,0.47,0.67,0.34
1955,Tennessee,0.17,0.45,0.63,0.38
1955,Texas,0.18,0.47,0.65,0.44
1955,Utah,0.14,0.40,0.56,0.29
1955,Vermont,0.17,0.47,0.63,0.38
1955,Virginia,0.16,0.44,0.61,0.36
1955,Washington,0.14,0.41,0.56,0.31
1955,West Virginia,0.15,0.41,0.57,0.32
1955,Wisconsin,0.15,0.42,0.59,0.33
1955,Wyoming,0.15,0.45,0.63,0.32
1956,United States,0.17,0.44,0.60,0.38
1956,Alabama,0.16,0.44,0.60,0.36
1956,Arizona,0.16,0.43,0.59,0.35
1956,Arkansas,0.17,0.48,0.66,0.38
1956,California,0.16,0.42,0.58,0.34
1956,Colorado,0.18,0.46,0.63,0.39
1956,Connecticut,0.16,0.42,0.57,0.39
1956,Delaware,0.24,0.49,0.66,0.77
1956,District of Columbia,0.18,0.45,0.63,0.42
1956,Florida,0.19,0.48,0.66,0.49
1956,Georgia,0.16,0.44,0.61,0.37
1956,Idaho,0.16,0.44,0.62,0.33
1956,Illinois,0.16,0.42,0.58,0.36
1956,Indiana,0.15,0.41,0.56,0.32
1956,Iowa,0.15,0.43,0.60,0.32
1956,Kansas,0.17,0.46,0.64,0.35
1956,Kentucky,0.17,0.45,0.63,0.37
1956,Louisiana,0.17,0.45,0.62,0.39
1956,Maine,0.16,0.44,0.61,0.34
1956,Maryland,0.15,0.41,0.57,0.32
1956,Massachusetts,0.15,0.42,0.57,0.35
1956,Michigan,0.16,0.42,0.58,0.36
1956,Minnesota,0.16,0.43,0.60,0.36
1956,Mississippi,0.17,0.47,0.66,0.38
1956,Missouri,0.17,0.44,0.61,0.38
1956,Montana,0.16,0.45,0.63,0.33
1956,Nebraska,0.17,0.48,0.67,0.38
1956,Nevada,0.16,0.44,0.60,0.36
1956,New Hampshire,0.15,0.42,0.57,0.31
1956,New Jersey,0.15,0.41,0.56,0.33
1956,New Mexico,0.17,0.45,0.63,0.36
1956,New York,0.18,0.45,0.61,0.44
1956,North Carolina,0.17,0.45,0.62,0.38
1956,North Dakota,0.16,0.45,0.63,0.34
1956,Ohio,0.15,0.40,0.54,0.32
1956,Oklahoma,0.17,0.47,0.65,0.39
1956,Oregon,0.16,0.42,0.58,0.37
1956,Pennsylvania,0.16,0.41,0.56,0.36
1956,Rhode Island,0.15,0.41,0.57,0.36
1956,South Carolina,0.15,0.43,0.60,0.33
1956,South Dakota,0.16,0.47,0.66,0.33
1956,Tennessee,0.17,0.45,0.63,0.38
1956,Texas,0.18,0.46,0.64,0.41
1956,Utah,0.14,0.40,0.54,0.30
1956,Vermont,0.16,0.44,0.60,0.36
1956,Virginia,0.17,0.45,0.63,0.38
1956,Washington,0.14,0.41,0.56,0.30
1956,West Virginia,0.16,0.42,0.59,0.33
1956,Wisconsin,0.16,0.42,0.59,0.34
1956,Wyoming,0.15,0.43,0.60,0.34
1957,United States,0.17,0.44,0.60,0.37
1957,Alabama,0.15,0.43,0.60,0.33
1957,Arizona,0.16,0.44,0.60,0.36
1957,Arkansas,0.17,0.47,0.66,0.38
1957,California,0.16,0.43,0.59,0.34
1957,Colorado,0.17,0.45,0.62,0.36
1957,Connecticut,0.17,0.43,0.58,0.38
1957,Delaware,0.25,0.52,0.72,0.80
1957,District of Columbia,0.18,0.45,0.62,0.41
1957,Florida,0.18,0.46,0.64,0.43
1957,Georgia,0.16,0.44,0.62,0.36
1957,Idaho,0.17,0.45,0.62,0.37
1957,Illinois,0.16,0.42,0.58,0.35
1957,Indiana,0.15,0.41,0.57,0.32
1957,Iowa,0.15,0.43,0.61,0.32
1957,Kansas,0.17,0.46,0.64,0.36
1957,Kentucky,0.18,0.46,0.64,0.40
1957,Louisiana,0.17,0.44,0.62,0.37
1957,Maine,0.15,0.43,0.60,0.33
1957,Maryland,0.15,0.42,0.58,0.32
1957,Massachusetts,0.16,0.42,0.58,0.36
1957,Michigan,0.15,0.41,0.55,0.33
1957,Minnesota,0.17,0.44,0.62,0.36
1957,Mississippi,0.16,0.46,0.64,0.36
1957,Missouri,0.17,0.45,0.63,0.39
1957,Montana,0.16,0.44,0.62,0.33
1957,Nebraska,0.17,0.48,0.67,0.37
1957,Nevada,0.17,0.44,0.60,0.38
1957,New Hampshire,0.15,0.41,0.57,0.32
1957,New Jersey,0.15,0.41,0.56,0.33
1957,New Mexico,0.17,0.46,0.64,0.37
1957,New York,0.17,0.44,0.60,0.42
1957,North Carolina,0.17,0.45,0.63,0.38
1957,North Dakota,0.16,0.47,0.66,0.34
1957,Ohio,0.15,0.40,0.54,0.32
1957,Oklahoma,0.18,0.46,0.65,0.42
1957,Oregon,0.16,0.45,0.62,0.34
1957,Pennsylvania,0.16,0.41,0.57,0.36
1957,Rhode Island,0.16,0.43,0.59,0.38
1957,South Carolina,0.15,0.42,0.58,0.31
1957,South Dakota,0.17,0.47,0.66,0.35
1957,Tennessee,0.17,0.45,0.63,0.37
1957,Texas,0.18,0.47,0.65,0.41
1957,Utah,0.15,0.41,0.56,0.31
1957,Vermont,0.15,0.42,0.57,0.32
1957,Virginia,0.16,0.43,0.61,0.35
1957,Washington,0.15,0.42,0.57,0.31
1957,West Virginia,0.15,0.41,0.58,0.32
1957,Wisconsin,0.16,0.42,0.59,0.35
1957,Wyoming,0.13,0.40,0.56,0.29
1958,United States,0.17,0.44,0.61,0.38
1958,Alabama,0.16,0.44,0.61,0.36
1958,Arizona,0.16,0.45,0.61,0.35
1958,Arkansas,0.18,0.47,0.66,0.41
1958,California,0.16,0.43,0.59,0.35
1958,Colorado,0.16,0.44,0.61,0.35
1958,Connecticut,0.17,0.43,0.59,0.39
1958,Delaware,0.23,0.49,0.68,0.72
1958,District of Columbia,0.18,0.45,0.63,0.41
1958,Florida,0.18,0.47,0.65,0.42
1958,Georgia,0.17,0.45,0.62,0.37
1958,Idaho,0.16,0.43,0.60,0.33
1958,Illinois,0.16,0.43,0.59,0.36
1958,Indiana,0.15,0.41,0.57,0.32
1958,Iowa,0.15,0.43,0.60,0.32
1958,Kansas,0.17,0.44,0.62,0.35
1958,Kentucky,0.17,0.46,0.64,0.37
1958,Louisiana,0.17,0.44,0.62,0.37
1958,Maine,0.17,0.46,0.64,0.36
1958,Maryland,0.16,0.43,0.60,0.33
1958,Massachusetts,0.17,0.43,0.60,0.37
1958,Michigan,0.16,0.42,0.58,0.36
1958,Minnesota,0.17,0.45,0.63,0.37
1958,Mississippi,0.18,0.47,0.66,0.38
1958,Missouri,0.17,0.46,0.64,0.38
1958,Montana,0.16,0.46,0.64,0.34
1958,Nebraska,0.16,0.44,0.61,0.35
1958,Nevada,0.16,0.41,0.57,0.36
1958,New Hampshire,0.15,0.43,0.58,0.32
1958,New Jersey,0.15,0.42,0.57,0.33
1958,New Mexico,0.17,0.51,0.70,0.34
1958,New York,0.18,0.45,0.62,0.44
1958,North Carolina,0.17,0.44,0.62,0.37
1958,North Dakota,0.17,0.45,0.64,0.35
1958,Ohio,0.16,0.42,0.58,0.34
1958,Oklahoma,0.17,0.45,0.62,0.37
1958,Oregon,0.16,0.43,0.60,0.33
1958,Pennsylvania,0.16,0.42,0.58,0.37
1958,Rhode Island,0.16,0.42,0.57,0.38
1958,South Carolina,0.15,0.43,0.60,0.33
1958,South Dakota,0.16,0.46,0.66,0.35
1958,Tennessee,0.18,0.48,0.67,0.41
1958,Texas,0.17,0.46,0.63,0.40
1958,Utah,0.15,0.41,0.57,0.30
1958,Vermont,0.15,0.44,0.60,0.33
1958,Virginia,0.17,0.45,0.64,0.37
1958,Washington,0.15,0.41,0.56,0.30
1958,West Virginia,0.16,0.43,0.62,0.35
1958,Wisconsin,0.16,0.42,0.59,0.33
1958,Wyoming,0.15,0.43,0.60,0.31
1959,United States,0.17,0.45,0.62,0.38
1959,Alabama,0.17,0.44,0.62,0.36
1959,Alaska,0.17,0.44,0.65,0.31
1959,Arizona,0.18,0.47,0.64,0.39
1959,Arkansas,0.18,0.47,0.67,0.42
1959,California,0.16,0.44,0.60,0.36
1959,Colorado,0.17,0.46,0.64,0.37
1959,Connecticut,0.17,0.43,0.59,0.38
1959,Delaware,0.24,0.50,0.68,0.75
1959,District of Columbia,0.19,0.47,0.64,0.47
1959,Florida,0.19,0.48,0.66,0.44
1959,Georgia,0.17,0.45,0.63,0.36
1959,Hawaii,0.17,0.45,0.64,0.38
1959,Idaho,0.15,0.45,0.62,0.31
1959,Illinois,0.16,0.43,0.60,0.36
1959,Indiana,0.15,0.42,0.59,0.32
1959,Iowa,0.17,0.47,0.66,0.36
1959,Kansas,0.16,0.44,0.61,0.33
1959,Kentucky,0.18,0.46,0.65,0.38
1959,Louisiana,0.19,0.46,0.64,0.42
1959,Maine,0.16,0.45,0.62,0.34
1959,Maryland,0.17,0.44,0.62,0.37
1959,Massachusetts,0.17,0.43,0.60,0.37
1959,Michigan,0.15,0.42,0.57,0.33
1959,Minnesota,0.17,0.46,0.64,0.37
1959,Mississippi,0.18,0.50,0.69,0.40
1959,Missouri,0.18,0.46,0.64,0.39
1959,Montana,0.17,0.45,0.63,0.34
1959,Nebraska,0.16,0.47,0.66,0.35
1959,Nevada,0.16,0.44,0.61,0.35
1959,New Hampshire,0.16,0.43,0.60,0.34
1959,New Jersey,0.16,0.42,0.58,0.33
1959,New Mexico,0.17,0.44,0.62,0.35
1959,New York,0.19,0.46,0.63,0.46
1959,North Carolina,0.17,0.45,0.63,0.38
1959,North Dakota,0.17,0.47,0.66,0.35
1959,Ohio,0.15,0.41,0.56,0.33
1959,Oklahoma,0.17,0.46,0.64,0.38
1959,Oregon,0.16,0.43,0.60,0.34
1959,Pennsylvania,0.16,0.42,0.58,0.36
1959,Rhode Island,0.16,0.42,0.58,0.36
1959,South Carolina,0.16,0.44,0.62,0.34
1959,South Dakota,0.16,0.47,0.67,0.34
1959,Tennessee,0.18,0.47,0.66,0.41
1959,Texas,0.18,0.47,0.66,0.41
1959,Utah,0.16,0.43,0.59,0.34
1959,Vermont,0.16,0.44,0.63,0.34
1959,Virginia,0.17,0.45,0.64,0.37
1959,Washington,0.15,0.41,0.57,0.31
1959,West Virginia,0.16,0.43,0.61,0.34
1959,Wisconsin,0.16,0.42,0.59,0.33
1959,Wyoming,0.14,0.42,0.59,0.30
1960,United States,0.17,0.44,0.62,0.38
1960,Alabama,0.16,0.44,0.62,0.35
1960,Alaska,0.16,0.44,0.63,0.31
1960,Arizona,0.18,0.46,0.64,0.40
1960,Arkansas,0.18,0.47,0.66,0.39
1960,California,0.16,0.43,0.60,0.35
1960,Colorado,0.17,0.44,0.61,0.35
1960,Connecticut,0.17,0.43,0.58,0.38
1960,Delaware,0.24,0.52,0.70,0.72
1960,District of Columbia,0.18,0.46,0.63,0.42
1960,Florida,0.18,0.47,0.65,0.41
1960,Georgia,0.17,0.45,0.63,0.38
1960,Hawaii,0.18,0.46,0.65,0.40
1960,Idaho,0.16,0.44,0.63,0.32
1960,Illinois,0.17,0.43,0.60,0.36
1960,Indiana,0.15,0.41,0.58,0.31
1960,Iowa,0.16,0.44,0.62,0.33
1960,Kansas,0.17,0.45,0.63,0.35
1960,Kentucky,0.18,0.46,0.65,0.37
1960,Louisiana,0.18,0.46,0.65,0.39
1960,Maine,0.16,0.43,0.60,0.32
1960,Maryland,0.16,0.43,0.60,0.34
1960,Massachusetts,0.17,0.44,0.60,0.39
1960,Michigan,0.16,0.42,0.57,0.34
1960,Minnesota,0.18,0.46,0.64,0.38
1960,Mississippi,0.18,0.47,0.66,0.37
1960,Missouri,0.18,0.46,0.64,0.39
1960,Montana,0.15,0.45,0.62,0.32
1960,Nebraska,0.17,0.46,0.65,0.38
1960,Nevada,0.16,0.43,0.60,0.34
1960,New Hampshire,0.15,0.42,0.58,0.31
1960,New Jersey,0.16,0.42,0.58,0.33
1960,New Mexico,0.17,0.46,0.64,0.35
1960,New York,0.18,0.45,0.62,0.43
1960,North Carolina,0.17,0.45,0.64,0.38
1960,North Dakota,0.17,0.48,0.68,0.35
1960,Ohio,0.15,0.41,0.57,0.33
1960,Oklahoma,0.18,0.47,0.66,0.39
1960,Oregon,0.16,0.43,0.60,0.34
1960,Pennsylvania,0.15,0.41,0.57,0.34
1960,Rhode Island,0.16,0.43,0.60,0.37
1960,South Carolina,0.16,0.44,0.62,0.34
1960,South Dakota,0.18,0.50,0.70,0.37
1960,Tennessee,0.18,0.47,0.66,0.41
1960,Texas,0.19,0.48,0.67,0.41
1960,Utah,0.16,0.44,0.61,0.32
1960,Vermont,0.17,0.45,0.63,0.35
1960,Virginia,0.17,0.45,0.64,0.37
1960,Washington,0.15,0.41,0.57,0.30
1960,West Virginia,0.16,0.43,0.61,0.32
1960,Wisconsin,0.16,0.42,0.59,0.33
1960,Wyoming,0.17,0.45,0.63,0.34
1961,United States,0.18,0.45,0.63,0.39
1961,Alabama,0.17,0.45,0.63,0.35
1961,Alaska,0.16,0.44,0.63,0.31
1961,Arizona,0.17,0.45,0.62,0.37
1961,Arkansas,0.18,0.47,0.67,0.40
1961,California,0.17,0.44,0.61,0.37
1961,Colorado,0.17,0.45,0.62,0.38
1961,Connecticut,0.18,0.44,0.60,0.40
1961,Delaware,0.22,0.49,0.67,0.69
1961,District of Columbia,0.19,0.46,0.64,0.44
1961,Florida,0.19,0.47,0.66,0.43
1961,Georgia,0.17,0.45,0.64,0.38
1961,Hawaii,0.19,0.47,0.65,0.42
1961,Idaho,0.15,0.44,0.61,0.31
1961,Illinois,0.17,0.44,0.60,0.38
1961,Indiana,0.16,0.42,0.59,0.32
1961,Iowa,0.17,0.45,0.63,0.35
1961,Kansas,0.17,0.45,0.63,0.36
1961,Kentucky,0.18,0.47,0.66,0.38
1961,Louisiana,0.17,0.46,0.64,0.38
1961,Maine,0.18,0.46,0.64,0.37
1961,Maryland,0.17,0.44,0.61,0.35
1961,Massachusetts,0.17,0.43,0.60,0.37
1961,Michigan,0.16,0.43,0.59,0.36
1961,Minnesota,0.17,0.45,0.63,0.38
1961,Mississippi,0.17,0.47,0.66,0.38
1961,Missouri,0.18,0.46,0.65,0.40
1961,Montana,0.17,0.46,0.65,0.34
1961,Nebraska,0.17,0.46,0.65,0.38
1961,Nevada,0.18,0.46,0.63,0.40
1961,New Hampshire,0.16,0.42,0.59,0.33
1961,New Jersey,0.16,0.43,0.59,0.36
1961,New Mexico,0.17,0.46,0.66,0.35
1961,New York,0.19,0.46,0.63,0.46
1961,North Carolina,0.18,0.46,0.65,0.39
1961,North Dakota,0.17,0.49,0.69,0.35
1961,Ohio,0.16,0.42,0.58,0.34
1961,Oklahoma,0.19,0.47,0.66,0.41
1961,Oregon,0.16,0.44,0.61,0.34
1961,Pennsylvania,0.16,0.42,0.59,0.35
1961,Rhode Island,0.16,0.42,0.58,0.35
1961,South Carolina,0.16,0.43,0.61,0.33
1961,South Dakota,0.17,0.46,0.65,0.33
1961,Tennessee,0.19,0.47,0.67,0.41
1961,Texas,0.18,0.47,0.66,0.41
1961,Utah,0.16,0.42,0.59,0.31
1961,Vermont,0.17,0.45,0.63,0.35
1961,Virginia,0.17,0.45,0.65,0.37
1961,Washington,0.15,0.42,0.58,0.30
1961,West Virginia,0.16,0.43,0.62,0.33
1961,Wisconsin,0.16,0.43,0.60,0.34
1961,Wyoming,0.17,0.46,0.64,0.33
1962,United States,0.18,0.45,0.63,0.38
1962,Alabama,0.16,0.44,0.63,0.34
1962,Alaska,0.16,0.45,0.66,0.31
1962,Arizona,0.17,0.45,0.63,0.37
1962,Arkansas,0.18,0.47,0.67,0.40
1962,California,0.17,0.44,0.62,0.36
1962,Colorado,0.17,0.44,0.61,0.35
1962,Connecticut,0.17,0.44,0.60,0.38
1962,Delaware,0.24,0.50,0.69,0.71
1962,District of Columbia,0.19,0.46,0.65,0.46
1962,Florida,0.19,0.48,0.67,0.42
1962,Georgia,0.18,0.46,0.65,0.38
1962,Hawaii,0.18,0.46,0.66,0.39
1962,Idaho,0.17,0.46,0.66,0.34
1962,Illinois,0.17,0.44,0.60,0.37
1962,Indiana,0.16,0.43,0.60,0.34
1962,Iowa,0.17,0.44,0.63,0.34
1962,Kansas,0.18,0.46,0.65,0.37
1962,Kentucky,0.17,0.46,0.65,0.37
1962,Louisiana,0.18,0.46,0.65,0.39
1962,Maine,0.15,0.42,0.59,0.31
1962,Maryland,0.17,0.44,0.62,0.35
1962,Massachusetts,0.17,0.43,0.60,0.37
1962,Michigan,0.16,0.41,0.57,0.34
1962,Minnesota,0.17,0.45,0.63,0.37
1962,Mississippi,0.17,0.46,0.65,0.37
1962,Missouri,0.17,0.45,0.63,0.38
1962,Montana,0.18,0.48,0.68,0.36
1962,Nebraska,0.18,0.47,0.67,0.38
1962,Nevada,0.17,0.46,0.65,0.37
1962,New Hampshire,0.15,0.41,0.58,0.31
1962,New Jersey,0.16,0.43,0.59,0.35
1962,New Mexico,0.18,0.46,0.67,0.36
1962,New York,0.19,0.46,0.64,0.44
1962,North Carolina,0.18,0.46,0.65,0.39
1962,North Dakota,0.16,0.45,0.64,0.34
1962,Ohio,0.16,0.42,0.57,0.33
1962,Oklahoma,0.19,0.49,0.69,0.42
1962,Oregon,0.16,0.44,0.61,0.34
1962,Pennsylvania,0.16,0.42,0.58,0.34
1962,Rhode Island,0.17,0.43,0.61,0.37
1962,South Carolina,0.17,0.44,0.63,0.35
1962,South Dakota,0.17,0.47,0.68,0.36
1962,Tennessee,0.18,0.46,0.66,0.39
1962,Texas,0.19,0.48,0.67,0.42
1962,Utah,0.16,0.43,0.61,0.32
1962,Vermont,0.18,0.46,0.64,0.39
1962,Virginia,0.18,0.46,0.65,0.38
1962,Washington,0.16,0.42,0.59,0.31
1962,West Virginia,0.17,0.45,0.64,0.34
1962,Wisconsin,0.16,0.43,0.61,0.34
1962,Wyoming,0.18,0.47,0.68,0.36
1963,United States,0.18,0.45,0.63,0.38
1963,Alabama,0.17,0.45,0.64,0.37
1963,Alaska,0.14,0.41,0.60,0.27
1963,Arizona,0.18,0.46,0.64,0.37
1963,Arkansas,0.18,0.48,0.67,0.41
1963,California,0.17,0.45,0.63,0.36
1963,Colorado,0.18,0.46,0.64,0.38
1963,Connecticut,0.17,0.43,0.59,0.37
1963,Delaware,0.25,0.52,0.72,0.73
1963,District of Columbia,0.20,0.47,0.65,0.48
1963,Florida,0.18,0.48,0.66,0.41
1963,Georgia,0.17,0.46,0.64,0.38
1963,Hawaii,0.19,0.46,0.67,0.39
1963,Idaho,0.16,0.47,0.66,0.33
1963,Illinois,0.17,0.45,0.62,0.38
1963,Indiana,0.16,0.43,0.59,0.33
1963,Iowa,0.17,0.45,0.64,0.34
1963,Kansas,0.17,0.45,0.62,0.34
1963,Kentucky,0.19,0.48,0.68,0.40
1963,Louisiana,0.18,0.46,0.65,0.38
1963,Maine,0.17,0.44,0.63,0.35
1963,Maryland,0.17,0.45,0.63,0.36
1963,Massachusetts,0.17,0.44,0.61,0.37
1963,Michigan,0.16,0.43,0.59,0.35
1963,Minnesota,0.18,0.47,0.66,0.39
1963,Mississippi,0.17,0.46,0.65,0.37
1963,Missouri,0.18,0.46,0.64,0.39
1963,Montana,0.16,0.46,0.64,0.33
1963,Nebraska,0.18,0.48,0.67,0.39
1963,Nevada,0.19,0.46,0.65,0.43
1963,New Hampshire,0.16,0.43,0.61,0.34
1963,New Jersey,0.17,0.43,0.60,0.35
1963,New Mexico,0.18,0.47,0.67,0.36
1963,New York,0.18,0.46,0.64,0.43
1963,North Carolina,0.18,0.46,0.65,0.39
1963,North Dakota,0.17,0.47,0.67,0.35
1963,Ohio,0.16,0.42,0.58,0.33
1963,Oklahoma,0.18,0.48,0.67,0.40
1963,Oregon,0.16,0.43,0.60,0.33
1963,Pennsylvania,0.16,0.42,0.59,0.35
1963,Rhode Island,0.16,0.42,0.59,0.35
1963,South Carolina,0.16,0.44,0.62,0.34
1963,South Dakota,0.18,0.49,0.69,0.37
1963,Tennessee,0.19,0.47,0.67,0.42
1963,Texas,0.19,0.48,0.68,0.42
1963,Utah,0.17,0.43,0.61,0.33
1963,Vermont,0.16,0.44,0.61,0.36
1963,Virginia,0.18,0.46,0.66,0.40
1963,Washington,0.15,0.42,0.58,0.31
1963,West Virginia,0.17,0.44,0.63,0.35
1963,Wisconsin,0.17,0.44,0.62,0.35
1963,Wyoming,0.19,0.47,0.66,0.45
1964,United States,0.18,0.46,0.64,0.39
1964,Alabama,0.18,0.46,0.65,0.37
1964,Alaska,0.17,0.47,0.68,0.34
1964,Arizona,0.18,0.46,0.65,0.38
1964,Arkansas,0.19,0.48,0.68,0.42
1964,California,0.18,0.45,0.63,0.38
1964,Colorado,0.17,0.46,0.64,0.37
1964,Connecticut,0.18,0.45,0.62,0.41
1964,Delaware,0.27,0.53,0.72,0.86
1964,District of Columbia,0.20,0.48,0.66,0.49
1964,Florida,0.19,0.50,0.69,0.45
1964,Georgia,0.18,0.47,0.66,0.40
1964,Hawaii,0.19,0.48,0.69,0.39
1964,Idaho,0.16,0.46,0.64,0.33
1964,Illinois,0.17,0.44,0.61,0.37
1964,Indiana,0.17,0.43,0.60,0.34
1964,Iowa,0.17,0.46,0.65,0.36
1964,Kansas,0.18,0.46,0.65,0.37
1964,Kentucky,0.18,0.46,0.66,0.38
1964,Louisiana,0.18,0.46,0.65,0.39
1964,Maine,0.17,0.44,0.62,0.35
1964,Maryland,0.18,0.46,0.65,0.38
1964,Massachusetts,0.18,0.44,0.62,0.38
1964,Michigan,0.17,0.43,0.59,0.36
1964,Minnesota,0.18,0.46,0.65,0.38
1964,Mississippi,0.17,0.46,0.65,0.37
1964,Missouri,0.19,0.46,0.65,0.40
1964,Montana,0.18,0.47,0.67,0.37
1964,Nebraska,0.18,0.49,0.69,0.38
1964,Nevada,0.17,0.45,0.62,0.38
1964,New Hampshire,0.16,0.43,0.60,0.34
1964,New Jersey,0.17,0.43,0.60,0.36
1964,New Mexico,0.18,0.49,0.68,0.37
1964,New York,0.19,0.46,0.64,0.44
1964,North Carolina,0.18,0.45,0.64,0.38
1964,North Dakota,0.18,0.48,0.68,0.36
1964,Ohio,0.16,0.42,0.59,0.34
1964,Oklahoma,0.19,0.48,0.68,0.41
1964,Oregon,0.17,0.45,0.63,0.35
1964,Pennsylvania,0.16,0.43,0.59,0.36
1964,Rhode Island,0.18,0.45,0.63,0.42
